family,lr_obs,p_boot,p_analytic,lam_hat,d_hat,n_boot_ok,lr_star_mean,lr_star_var,degenerate,reject_longmem_boot,Ticker,Class,lb_d_lw,lb_se_lw,lb_z_lw,lb_d_lw_shiftadj,lb_bw_drift,lensB_LM,kernel_summable,kernel_degenerate,verdict
tfarch,70.74529696551508,0.001,2.0322613165123528e-17,0.0276525632898905,0.4783680853348837,999,0.6189809207997904,1.71738315903449,False,True,ARE,Real Estate,0.5167244229571059,0.0286299167156934,18.048408176956546,0.4879500777742201,-0.787729367598971,False,True,False,summable
tfarch,29.140339328505437,0.001,3.3660293444516494e-08,0.016906885329719,0.3146158582908724,999,0.4860413591106519,1.1822767351517558,False,True,CCI,Real Estate,0.4525666381947167,0.0286299167156934,15.807473094975633,0.3267282295145353,-0.9076978905013158,False,True,False,summable
tfarch,25.742017805632717,0.001,1.9511883633806088e-07,0.0170190761555799,0.2863295689416508,999,0.5962007555352137,1.7586440491742927,False,True,EXR,Real Estate,0.5069587425066987,0.0304855380424846,16.629483192988147,0.4774039924876676,-0.7227048700577684,False,True,False,summable
tfarch,2.02729161148136,0.127,0.0772478576469735,0.0077305470075241,-0.1394965985493473,999,0.7248965638811389,1.873161975579237,False,False,INVH,Real Estate,0.400910741238019,0.0401609664451249,9.982596952337156,0.376017653476341,0.0491441008725053,True,False,False,long-memory
tfarch,39.65789759695872,0.001,1.512893231183161e-10,0.0193562532255166,0.1719856837153327,999,0.6291375839873808,1.552224212397907,False,True,MAA,Real Estate,0.5529611853234593,0.0286299167156934,19.314103873042534,0.529910350911456,-0.7445135482364439,False,True,False,summable
tfarch,38.9870648184442,0.001,2.13311473296182e-10,0.0160597982302737,0.3334732166283177,999,0.6418803127131019,1.6788865772282937,False,True,SBAC,Real Estate,0.4463737755357389,0.0286299167156934,15.591165701542552,0.3475496860126358,-0.7705962459843296,False,True,False,summable
tfarch,1.0807926889697228,0.238,0.1492601468724133,0.0039423457214007,-0.1719698290964846,999,0.7949196411038253,2.180717980008965,False,False,VICI,Real Estate,0.4244118087756838,0.0415227399268699,10.221189871457414,0.3426386554864565,0.3041869774583502,True,False,False,long-memory
tfarch,41.625519720491866,0.001,5.5270446483154915e-11,0.0182579704305349,0.1378748993189154,999,0.7355883997406163,1.884153079524752,False,True,VTR,Real Estate,0.4855374776982255,0.0286299167156934,16.959095009594613,0.4602189585881009,-0.5080355855927249,True,True,False,indeterminate
tfarch,32.00662607196682,0.001,7.682380248075839e-09,0.0184322198245304,0.1523996839043888,999,0.6389746471141007,2.036533389850176,False,True,WELL,Real Estate,0.5296761078753984,0.0286299167156934,18.50079108281366,0.5085706567936925,-0.3814322091382574,True,True,False,indeterminate
tfarch,22.758520538860463,0.001,9.184394660746728e-07,0.0146016487217512,0.2301613113300184,999,0.515231332009163,1.219688317552367,False,True,XLB,Sector ETF,0.5024521275643657,0.0286299167156934,17.549898330264718,0.4782930601544115,0.1421176415376796,True,True,False,indeterminate
tfarch,9.490812096921218,0.005,0.0010325169847189,0.3492415991008614,1.8991863518445236,999,0.7153401312113484,2.1095841142023524,False,True,XLC,Sector ETF,0.4578888783498378,0.0422577127364258,10.83562854444654,0.4420513109257934,0.3852077728196605,True,True,False,indeterminate
tfarch,58.64630698310975,0.001,9.436101259598954e-15,0.0389218503470031,0.5568668719091165,999,0.6627217381396481,1.9001602794920656,False,True,XLE,Sector ETF,0.496520777681053,0.0286299167156934,17.342725185396244,0.472322036379986,0.1222790251497248,True,True,False,indeterminate
tfarch,32.51716755460984,0.001,5.9072132144199754e-09,0.0136195071287056,0.1108289997544985,999,0.5789966150943985,1.3323170324902387,False,True,XLF,Sector ETF,0.5528024726705797,0.0286299167156934,19.30856027840145,0.5305483007462665,-0.5956664927392537,True,True,False,indeterminate
tfarch,67.85003298363972,0.001,8.820781523397827e-17,0.0350308511546365,0.4581361532492191,999,0.5317701821378507,1.3172953210742917,False,True,XLI,Sector ETF,0.4816910097004577,0.0286299167156934,16.824743658315292,0.4589993555393398,-0.0168753940334133,True,True,False,indeterminate
tfarch,38.69103474534313,0.001,2.4824212380174107e-10,0.0151695044190738,0.2227254787266275,999,0.5520161936766645,1.3953450489425565,False,True,XLK,Sector ETF,0.5028679761946505,0.0286299167156934,17.56442329847941,0.4523804428762728,-0.1871519554292281,True,True,False,indeterminate
tfarch,63.02782504192737,0.001,1.019035044233655e-15,0.0418669685536693,0.4260037495637905,999,0.5587569045194706,1.3485318669515745,False,True,XLP,Sector ETF,0.447616927202863,0.0286299167156934,15.634587122550132,0.4183462465208891,0.2274324035268257,True,True,False,indeterminate
tfarch,18.631898832342813,0.001,7.92727084835232e-06,0.0282075703983683,0.3022941796038043,999,0.7388102576096194,1.9813666290730327,False,True,XLRE,Sector ETF,0.489774248257826,0.0384615384615384,12.734130454703475,0.4716267426837212,0.4588637704727167,True,True,False,indeterminate
tfarch,44.8223491445242,0.001,1.0787304348147432e-11,0.0254354018831649,0.2628951954043215,999,0.6738402284053221,1.8788296604438552,False,True,XLU,Sector ETF,0.5344697672882978,0.0286299167156934,18.668226407914403,0.518757626581723,0.6474219508185823,False,True,False,summable
tfarch,51.031190655153296,0.001,4.545493193019418e-13,0.047954395759722,0.4955802364520899,999,0.5696265551447842,1.4795575885361818,False,True,XLV,Sector ETF,0.4343418396116982,0.0286299167156934,15.17090824695326,0.4103674709467171,0.3366628588336534,True,True,False,indeterminate
tfarch,48.12454129179878,0.001,1.9999437722789048e-12,0.0345833392005621,0.446594123622419,999,0.5331313174452198,1.8071454415806791,False,True,XLY,Sector ETF,0.5319450797711838,0.0286299167156934,18.580042864029693,0.502656097616063,-0.2199433430907894,True,True,False,indeterminate
tfarch,3.15336964375274,0.059,0.0378851722340439,0.0072114138431616,0.1484628444246431,999,0.6452550477005488,1.7469605049404462,False,False,ARKK,Thematic ETF,0.450057313803704,0.037476584449793,12.009026980744215,0.3847178307522229,-0.6290279593837055,False,False,False,indeterminate
tfarch,26.53399346219157,0.001,1.2947065261673058e-07,0.0159041519561582,0.2695656123083317,999,0.6324656513504923,1.6767202129328522,False,True,KRE,Thematic ETF,0.4621484107592782,0.0313727902569079,14.730867320847194,0.4589708689461879,-0.7253235903417689,False,True,False,summable
tfarch,31.07945802381073,0.001,1.2383936426017088e-08,0.0497577629555445,0.6939114931058166,999,0.5705440123037424,1.3034923719260876,False,True,SOXX,Thematic ETF,0.442419415239402,0.0292103118918493,15.146001072410751,0.4029326155072866,-0.4598014068303581,True,True,False,indeterminate
tfarch,26.20044404699729,0.001,1.5387587734176617e-07,0.040613279071658,0.5443412982906908,999,0.5490150641299597,1.568740438250007,False,True,XBI,Thematic ETF,0.3755504142737801,0.0311891430775902,12.041062280534955,0.3453669194352118,-0.2201538233612802,True,True,False,indeterminate
tfarch,85.46730850110544,0.001,1.177820516165752e-20,0.0460850684302975,0.3952606407356491,999,0.492400200122722,0.991237395261584,False,True,DIA,US Index,0.5525432786978539,0.0286299167156934,19.29950702214159,0.5351538467796121,0.5273168017558538,True,True,False,indeterminate
tfarch,51.24615553399053,0.001,4.074007490734887e-13,0.0315595990136513,0.2997730091471596,999,0.5544146737460558,1.4035453828601276,False,True,DVY,US Index,0.5646757876232036,0.0301511344577763,18.72817715744578,0.5496310163265203,0.1510021876482176,True,True,False,indeterminate
tfarch,47.95922584324308,0.001,2.17587784835116e-12,0.0412748658166927,0.4738595389872524,999,0.5349469279563838,1.450190937725094,False,True,IJH,US Index,0.5109469183407882,0.0287717668824218,17.758621513541904,0.4894851426574914,0.321637398276493,True,True,False,indeterminate
tfarch,47.04366211878005,0.001,3.4711394576938684e-12,0.0452077154889532,0.5703732426558735,999,0.5535927032874374,1.6584857461163476,False,True,IJR,US Index,0.5028636505281154,0.0287717668824218,17.477677077779383,0.4826028541816902,0.0783459598480378,True,True,False,indeterminate
tfarch,54.8004439135384,0.001,6.67053175391581e-14,0.0317877032873667,0.28212918345703,999,0.5144897227605814,1.2545843357483863,False,True,IVV,US Index,0.5381270277296109,0.0287717668824218,18.703301397120008,0.5149882413305005,0.4124864343463407,True,True,False,indeterminate
tfarch,52.09566592097144,0.001,2.6430737436690417e-13,0.0283566276701012,0.2581365015236365,999,0.5677437858789928,1.532825933563427,False,True,IWB,US Index,0.5298668485086677,0.0287717668824218,18.41620817636999,0.5070164142087696,0.3936000612048481,True,True,False,indeterminate
tfarch,43.49081981549352,0.001,2.1297648265582627e-11,0.0452074289071234,0.5545978916407123,999,0.5208596211077647,1.410368142969623,False,True,IWM,US Index,0.499049292812216,0.0287717668824218,17.345104138081687,0.4790563894762119,0.0990779727888555,True,True,False,indeterminate
tfarch,30.487905704267177,0.001,1.6797719658785843e-08,0.0212328819603404,0.309386097503794,999,0.5966673736215657,1.3351934676376145,False,True,IWN,US Index,0.5034738779173036,0.0288195208852117,17.469890631514723,0.4802056461061533,-0.0374412764944691,True,True,False,indeterminate
tfarch,47.71873325177694,0.001,2.459840547139349e-12,0.0352074264531872,0.4153945990953996,999,0.5823587589930254,1.7701973272035312,False,True,MDY,US Index,0.5205763935917042,0.0286299167156934,18.18295172707756,0.5056861337968127,0.3039603126296831,True,True,False,indeterminate
tfarch,35.95470287572789,0.001,1.009791670079542e-09,0.0178912800959895,0.2475382193017514,999,0.6098519206872517,1.7353549441119045,False,True,QQQ,US Index,0.4880035330818617,0.0286299167156934,17.045230621099357,0.4127767200742767,-0.4640090201390677,True,True,False,indeterminate
tfarch,51.49749891738975,0.001,3.584418461933672e-13,0.0365375116371287,0.3668301204603515,999,0.6458706070211238,1.72915015109582,False,True,RSP,US Index,0.557386798882822,0.0299342170044624,18.62039013079009,0.5473758921201352,0.1883885608094986,True,True,False,indeterminate
tfarch,2.2212775628615877,0.107,0.0680601896918542,0.0060252124333456,-0.13690586402298,999,0.6516373392533401,1.7792098001832233,False,False,SCHD,US Index,0.4760157359683037,0.0346687622640768,13.730393151691576,0.4676406120188327,0.7380837704618809,False,False,False,indeterminate
tfarch,56.80216980117893,0.001,2.4096716787984923e-14,0.0337438918612495,0.301220917786543,999,0.5296949613946064,1.2418186408209475,False,True,SPY,US Index,0.5193301034983654,0.0286299167156934,18.13942068555498,0.4987347387072931,0.3086726741866823,True,True,False,indeterminate
tfarch,13.375415746540966,0.001,0.0001274720545168,0.0182335886878042,-0.008964482349476,999,0.5790886972554886,1.286672608679836,False,True,VOO,US Index,0.4846559555355118,0.0338642730739298,14.311718857140356,0.4740319220825368,0.672348732205233,False,True,False,summable
tfarch,52.3106703314279,0.001,2.3689652912348586e-13,0.0308027916507288,0.2713207429838867,999,0.5598557444205501,1.241950730455148,False,True,VTI,US Index,0.5248695247172699,0.0291605921759902,17.99927523932208,0.5043513700186893,0.3846073870447238,True,True,False,indeterminate
tfarch,42.70257580270163,0.001,3.186415862509066e-11,0.0441671029908935,0.3420089460953461,999,0.5668102135479257,1.277821155777154,False,True,VTV,US Index,0.5636781204846877,0.0302061046665088,18.66106625491728,0.5492833331217126,0.3205253306832551,True,True,False,indeterminate
tfarch,31.324696385972857,0.001,1.0914258869645852e-08,0.0163444752096545,0.1148025842656285,999,0.531800612235081,1.2291591538667217,False,True,VUG,US Index,0.5251594157761581,0.0302061046665088,17.385870226372848,0.5131402051158921,0.431976276403387,True,True,False,indeterminate
tfarch,39.43898226112879,0.001,1.6923604460133067e-10,0.0405617206282773,0.3147540942952273,999,0.5896624689320988,1.520855675208057,False,True,VYM,US Index,0.5739629803395788,0.0315597201548901,18.186567482938965,0.5618205753901847,0.2967783292399836,True,True,False,indeterminate
tfarch,22.5600755159976,0.001,1.018367630129328e-06,0.0118494776879258,0.3396822450824707,999,0.5502296665564865,1.461365358393879,False,True,A,US Stock,0.3869675628396294,0.0286299167156934,13.516195896843604,0.2828780880730651,-1.1679154749793397,False,True,False,summable
tfarch,27.44538319006824,0.001,8.07970902716513e-08,0.0132768016298385,0.4764347098056762,999,0.5140870600504027,1.2067503826397548,False,True,AAL,US Stock,0.424977780239927,0.0310086836473021,13.70512160637628,0.3666838291338503,-1.1952244378530072,False,True,False,summable
tfarch,14.75070377472548,0.001,6.135085895076796e-05,0.0105961279178651,0.1625067361634004,999,0.5207727127144571,1.4054276013719431,False,True,AAPL,US Stock,0.3537133483791161,0.0286299167156934,12.354676120494236,0.2609387492469906,-0.6927351197128576,False,True,False,summable
tfarch,6.10115137327648,0.019,0.0067546917101021,0.0798453236981943,0.2912610696798739,999,0.9257943334647633,2.160124992810058,False,True,ABBV,US Stock,0.2381136886852607,0.0357142857142857,6.667183283187303,0.178352783739787,0.0646969784481014,True,True,False,indeterminate
tfarch,29.087187459317647,0.001,3.4596538952428324e-08,0.0162855589358708,0.4051154000009023,999,0.6766275018372008,1.7403051908599785,False,True,ABT,US Stock,0.384427251989613,0.0286299167156934,13.427466653400716,0.3246960953598329,-0.3187439320600168,True,True,False,indeterminate
tfarch,3.67906867682359,0.03,0.0275498095583401,0.005161027145202,0.0484675248029434,999,0.566073109711028,1.3668658165165504,False,True,ACN,US Stock,0.4408646277850403,0.0292103118918493,15.092773723790913,0.4041015104993806,-0.4518614743319235,True,True,False,indeterminate
tfarch,18.798858283553272,0.001,7.262702570968548e-06,0.0112958163465097,0.2766449878972072,999,0.5978162879131217,1.6413321398814948,False,True,ADBE,US Stock,0.4149008969770102,0.0286299167156934,14.49186531337632,0.3169478794587438,-1.024261533971903,False,True,False,summable
tfarch,47.920124870870495,0.001,2.219706596024689e-12,0.0654246361933568,1.0939543180475757,999,0.5696025815921455,1.5782915259844748,False,True,ADI,US Stock,0.477188859160967,0.0286299167156934,16.667490300430988,0.3654473084300585,-0.8927264868139919,False,True,False,summable
tfarch,27.224200070793813,0.001,9.058833609852416e-08,0.0187715298146874,0.3818348473710848,999,0.5399363530441087,1.391238622846672,False,True,ADP,US Stock,0.439727888992806,0.0286299167156934,15.359034864106691,0.4001745039229671,-0.1743472415253885,True,True,False,indeterminate
tfarch,15.6843240339349,0.001,3.742094719259507e-05,0.0108171997099769,0.0701699583648152,999,0.6200707105217498,1.631199314883576,False,True,AEE,US Stock,0.4527414792149897,0.0286299167156934,15.813580029271296,0.4379159089633193,0.4301182748117967,True,True,False,indeterminate
tfarch,34.4154962597695,0.001,2.225824106475613e-09,0.0189569821506267,0.1626278655700222,999,0.6982267598219265,1.8064538897732916,False,True,AEP,US Stock,0.4578990660178152,0.0286299167156934,15.993726791626296,0.4223894402661401,-0.1681282407781729,True,True,False,indeterminate
tfarch,20.85521431761663,0.001,2.476709616170677e-06,0.0116485659577356,0.0672979450533227,999,0.5996115219817433,1.4752409307839098,False,True,AFL,US Stock,0.5146309421014336,0.0286299167156934,17.975286034253113,0.4951668894583507,-0.7698908271944948,False,True,False,summable
tfarch,6.051830472017173,0.016,0.0069459441258917,0.0052735120475921,-0.0177905052144573,999,0.6094132295635879,1.6970189190159135,False,True,AIG,US Stock,0.4030165896504844,0.0286299167156934,14.07676430401811,0.3706413027307131,-0.5340776179381861,True,True,False,indeterminate
tfarch,12.929797585247798,0.001,0.0001616963751418,0.0097672402245507,0.0885776325498103,999,0.5644331207528992,1.531217842786912,False,True,AIZ,US Stock,0.4989910895840912,0.0302613766334401,16.489371770109248,0.4780009973420625,-0.5044625487093871,True,True,False,indeterminate
tfarch,0.3660265417838673,0.293,0.2725890750318515,0.0012927431765089,-0.1576963008477093,999,0.5177393198255186,1.2011261203598882,False,False,AJG,US Stock,0.3627417491964941,0.0286299167156934,12.6700246039367,0.2988370338178477,-0.5505036808572983,True,False,False,long-memory
tfarch,0.0,1.0,0.5,6.836873607284962e-09,0.1545867156977008,999,2.07596059664394e-06,3.267113270097736e-11,True,False,AKAM,US Stock,0.411086223317133,0.0286299167156934,14.358624490576922,0.2647228144101317,-1.1796896534579873,False,False,True,indeterminate
tfarch,1.5782301832005032,0.116,0.1045079027955909,0.0031212705699726,0.0959674526757682,999,0.5668349189391584,1.4031978822504825,False,False,ALB,US Stock,0.3865740340003064,0.0286299167156934,13.502450525411655,0.3353101034429115,-0.6416922726328876,False,False,False,indeterminate
tfarch,0.0,1.0,0.5,2.4736867210889842e-08,-0.1676472861228931,999,4.687140074577667e-06,3.8189343759170095e-11,True,False,ALGN,US Stock,0.358448959197264,0.0290129426592829,12.354795010170225,0.2654941496219597,-0.4420059070756018,True,False,True,indeterminate
tfarch,45.047713199763166,0.001,9.61458400239209e-12,0.0189721931502645,0.2828551736538678,999,0.6166651560024283,1.6615917619232643,False,True,ALL,US Stock,0.4742978954818314,0.0286299167156934,16.56651328020966,0.4527269012992236,-0.7960498336623937,False,True,False,summable
tfarch,12.734919364418602,0.001,0.0001794456491218,0.011641530821558,0.3956232597975842,999,0.5399873482335704,1.3675847686890157,False,True,AMAT,US Stock,0.429954416340609,0.0286299167156934,15.017662140278972,0.3497302886475669,-0.5342715809210069,True,True,False,indeterminate
tfarch,8.561717323253106,0.005,0.0017165271375162,0.0166608719760932,0.1116517154356978,999,0.5769113921818064,2.0122627430217737,False,True,AMC,US Stock,0.2784857951343303,0.0365636212063565,7.616471945232711,0.1168279994607337,-0.4464390208224155,False,True,False,summable
tfarch,4.5456995872773405,0.036,0.0165007669047957,0.0060843209456343,0.2102572824474728,999,0.6935668913440178,1.994990852155933,False,True,AMD,US Stock,0.293222516900406,0.0286299167156934,10.241822210390046,0.2326925272904552,-1.0521779986432866,False,True,False,summable
tfarch,27.87899233171811,0.001,6.45721723398822e-08,0.0184833693779187,0.2794568496192228,999,0.6032109506471665,1.388571649153691,False,True,AME,US Stock,0.3757874615846944,0.0286299167156934,13.125691748125398,0.3365997905814047,-0.1919090101876267,True,True,False,indeterminate
tfarch,3.260413741318189,0.048,0.0354856086971371,0.005570842630842,0.108117319039425,999,0.6547149124676876,1.8468893022570048,False,True,AMGN,US Stock,0.4052141107929746,0.0286299167156934,14.153520417712484,0.3216838687972956,-0.5208080655460496,True,True,False,indeterminate
tfarch,41.682517869348885,0.001,5.368236588709578e-11,0.0215815598475831,0.3868222913202497,999,0.6130129072170456,1.7299645139000168,False,True,AMT,US Stock,0.4834597246543009,0.0286299167156934,16.886522215738538,0.3934295575985534,-0.6682015151896555,False,True,False,summable
tfarch,0.0,1.0,0.5,1.1396697588810118e-08,0.1348491357904843,999,4.973035640898627e-06,2.1892258933006928e-10,True,False,AMZN,US Stock,0.3904599071309602,0.0286299167156934,13.638178238811664,0.277809524874917,-1.3872137892838148,False,False,True,indeterminate
tfarch,0.8941517629391456,0.257,0.1721773469636212,0.0109736026343336,0.0535396189533382,999,0.7770235068262233,2.3510873197895066,False,False,ANET,US Stock,0.2176809352884114,0.0369610635477286,5.889466221861153,0.1403945817986088,-0.5354810110969995,True,False,False,long-memory
tfarch,0.0,1.0,0.5,6.300341972431953e-11,-0.1047334601763068,999,2.914039250790702e-07,1.592015282187292e-11,True,False,AON,US Stock,0.3305185982364769,0.0286299167156934,11.54451832740764,0.274816398396595,-0.4697991231574931,True,False,True,indeterminate
tfarch,35.33095080369094,0.001,1.39088024754947e-09,0.0146180758546243,0.3347685378107566,999,0.5398188087290599,1.4731785434575666,False,True,APA,US Stock,0.4334377303848243,0.0286299167156934,15.139329069275169,0.3964102978672607,-0.5002466844760954,True,True,False,indeterminate
tfarch,2.3042685177151725,0.081,0.064509502861437,0.0038205448318548,0.0449386052519958,999,0.6125337224517376,1.545378060234156,False,False,APD,US Stock,0.4277247833562718,0.0286299167156934,14.939784408168242,0.3975667064206885,-0.2869210039833094,True,False,False,long-memory
tfarch,86.2459397970415,0.001,7.944664699528054e-21,0.0475580466682507,0.8342488831086983,999,0.5062348946267284,1.2889229145949257,False,True,APH,US Stock,0.4425705275596784,0.0286299167156934,15.458323960721987,0.4045452118155295,-0.8507136474834338,False,True,False,summable
tfarch,4.596960429149476,0.021,0.0160143466921564,0.0074405097868735,0.1650291706917047,999,0.6122617254144783,1.389460706247995,False,True,APTV,US Stock,0.3204958613471181,0.0347524023428457,9.22226492963863,0.2808717770823775,-0.1872508029730729,True,True,False,indeterminate
tfarch,34.61429620382296,0.001,2.009717452765388e-09,0.0400748623688616,0.4424062983089108,999,0.6823344417754398,1.6213792908522306,False,True,ATO,US Stock,0.3977890580372863,0.0286299167156934,13.894174474466402,0.3531890476638994,0.1215466756033204,True,True,False,indeterminate
tfarch,25.069959727396053,0.001,2.764374328013864e-07,0.015637213513415,0.1219295246958334,999,0.6075437000998754,1.5624995976575216,False,True,AVB,US Stock,0.5688136100214365,0.0286299167156934,19.867805263633297,0.5435882758672875,-0.5224004809923798,True,True,False,indeterminate
tfarch,0.3178523530987149,0.343,0.2864505847733073,0.0026794685267008,-0.0582398060999978,999,0.6579620534302102,1.949789252305774,False,False,AVGO,US Stock,0.2363371344063243,0.0331861655799986,7.121555933800482,0.1841985241617334,-0.1279381271257669,True,False,False,long-memory
tfarch,1.0807494281434629,0.177,0.1492649821518051,0.0021808151901456,0.1090951765660174,999,0.5937973825977689,1.4072784436947705,False,False,AVY,US Stock,0.3661370305305844,0.0286299167156934,12.788616682558752,0.330963784321677,-0.646400888198653,False,False,False,indeterminate
tfarch,35.28110298630054,0.001,1.4269387236899476e-09,0.0139364615581532,0.292788435343732,999,0.6116518720424243,1.6730019193133294,False,True,AXP,US Stock,0.5329870634659691,0.0286299167156934,18.616437789838685,0.4956780153127401,-0.4242371175929307,True,True,False,indeterminate
tfarch,0.0,1.0,0.5,8.446970814319833e-09,-0.0552520095826191,999,2.419720257019943e-06,1.1622772707072398e-11,True,False,AZO,US Stock,0.3760564457140253,0.0286299167156934,13.135086959854512,0.3198897657136311,-0.2540426389108361,True,False,True,indeterminate
tfarch,8.61077312629277,0.002,0.0016709021014872,0.0074249289843907,0.1364048981240607,999,0.5565191407483551,1.2409283099380253,False,True,BA,US Stock,0.4352020736141196,0.0286299167156934,15.200954928924569,0.3970526376032411,-0.081872364763577,True,True,False,indeterminate
tfarch,43.931239507046485,0.001,1.700583882697919e-11,0.0171296322216511,0.2280658374913668,999,0.5680445222756721,1.3381202267991534,False,True,BAC,US Stock,0.5656840651027566,0.0286299167156934,19.75849495896991,0.5532268403476739,-1.022613325820844,False,True,False,summable
tfarch,29.309622715336445,0.001,3.0844296014435734e-08,0.0142018646644947,0.3939529974434748,999,0.5759116466611864,1.4262926719803486,False,True,BALL,US Stock,0.3280000724994999,0.0286299167156934,11.45655000525054,0.2827027284211396,-0.6062623193066891,False,True,False,summable
tfarch,0.0,1.0,0.5,8.606768245306664e-09,-0.1550123025869711,999,3.2023123618980003e-06,8.691704829029482e-11,True,False,BAX,US Stock,0.2943627189535076,0.0286299167156934,10.281647755969669,0.2473733787033863,-0.6353257336012945,False,False,True,indeterminate
tfarch,47.548521721182624,0.001,2.682960375991625e-12,0.0371953444039544,0.672978964295754,999,0.2912658406617534,0.9265716368365466,False,True,BBY,US Stock,0.3876457081740891,0.0286299167156934,13.539882495068598,0.3247980041204101,-0.7058496189985187,False,True,False,summable
tfarch,1.570246295810648,0.135,0.1050856245981289,0.0032967015221106,0.0743369696636438,999,0.6430444334713123,1.7602990988327698,False,False,BDX,US Stock,0.3265601533134197,0.0286299167156934,11.40625579027328,0.2696489070720347,-0.5913487440937866,True,False,False,long-memory
tfarch,29.776582031190628,0.001,2.424064672650231e-08,0.0135307415374807,0.3514722231389687,999,0.6350118338692906,1.6469245274772326,False,True,BEN,US Stock,0.4597410779660386,0.0286299167156934,16.05806550299997,0.4286681114582085,-0.6248848320853596,False,True,False,summable
tfarch,0.0,1.0,0.5,1.9920131830960973e-07,-0.2407561473071287,999,1.3589863291334686e-05,3.669088240394716e-10,True,False,BIIB,US Stock,0.3743172039893705,0.0286299167156934,13.074337858069615,0.2678917101880646,-0.96259958998788,False,False,True,indeterminate
tfarch,0.0,1.0,0.5,3.8329012817672915e-08,0.1357749554339413,999,1.2308817458615448e-05,3.2775119086445105e-10,True,False,BIO,US Stock,0.3294072711467048,0.0286299167156934,11.505701340938275,0.2737729327545518,-0.7167962767715379,False,False,True,indeterminate
tfarch,34.90661357776662,0.001,1.7295196088820236e-09,0.0149312191782299,0.2476317429631526,999,0.6812131421502509,2.0572084327614824,False,True,BK,US Stock,0.4733641445381882,0.0286299167156934,16.53389876187502,0.4421726769172077,-0.6419504523241671,False,True,False,summable
tfarch,0.0,1.0,0.5,2.83599302476246e-08,0.0667447389753218,999,7.127717495919811e-06,9.915647602041396e-11,True,False,BKNG,US Stock,0.3782990130035852,0.0286299167156934,13.21341646782443,0.2429618990456831,-1.2590695381682744,False,False,True,indeterminate
tfarch,23.034674659826123,0.001,7.955286307534942e-07,0.0149112538720916,0.3425487389437443,999,0.6127235386465144,1.7132916757347572,False,True,BKR,US Stock,0.4292061300710579,0.0286299167156934,14.991525624515342,0.3962042279784067,-0.3413251471476883,True,True,False,indeterminate
tfarch,38.39603855194218,0.001,2.887475203301407e-10,0.0215666466314108,0.2523122682205683,999,0.5876999082394634,1.2887307307671063,False,True,BLK,US Stock,0.4583529932626687,0.0286299167156934,16.009581788668765,0.4334579848134314,-0.4186333535812294,True,True,False,indeterminate
tfarch,3.265528743453615,0.046,0.0353751056413101,0.0058775075085608,0.1577152537731131,999,0.6391891247645332,1.959014946994733,False,True,BMY,US Stock,0.3259075446991902,0.0286299167156934,11.38346115133981,0.2487710230291156,-0.6397880130353489,False,True,False,summable
tfarch,44.68610616936167,0.001,1.1564638855341229e-11,0.0314125336380034,0.1744431042131233,999,0.5809989926104648,1.475405378960689,False,True,BRK-B,US Stock,0.3972245199403252,0.0286299167156934,13.874456006453824,0.3657052537654731,-0.3229345503349353,True,True,False,indeterminate
tfarch,1.2152329422497132,0.157,0.1351491109453991,0.0028704387357432,0.160432521881669,999,0.585578753993829,1.5992961192663226,False,False,BSX,US Stock,0.3553182597214351,0.0286299167156934,12.410733263735567,0.3149651564415332,-0.7256906470637217,False,False,False,indeterminate
tfarch,35.97931883176352,0.001,9.971148498213364e-10,0.0142883775766033,0.1763806182834904,999,0.5548621482292408,1.445964177677194,False,True,C,US Stock,0.4736853376999268,0.0286299167156934,16.545117556708696,0.4496156705993891,-1.1440434782670452,False,True,False,summable
tfarch,0.0,1.0,0.5,2.4712519606980955e-09,0.0903218060306536,999,4.281742718290758e-07,3.38054453918668e-13,True,False,CAH,US Stock,0.3129991528654425,0.0286299167156934,10.932590407916654,0.2795331840113738,-0.6227683011149464,False,False,True,indeterminate
tfarch,26.47402769112159,0.001,1.335526478005022e-07,0.0227200655852405,0.5621878090776088,999,0.5965159884105466,1.6801020496400672,False,True,CAT,US Stock,0.4096406766167642,0.0286299167156934,14.30813371497587,0.3852058736010584,-0.5956705945786596,True,True,False,indeterminate
tfarch,18.37881616969389,0.001,9.052989778179346e-06,0.010705099314613,0.1342961019238694,999,0.6774596745680564,1.854652009696374,False,True,CB,US Stock,0.4076328264473625,0.0286299167156934,14.238002523560247,0.3470165644113642,-0.4371163659934946,True,True,False,indeterminate
tfarch,0.7215587550726923,0.257,0.1978165423832849,0.0040179232370706,-0.1114225814042219,999,0.6825013022505534,1.9370295542674765,False,False,CBOE,US Stock,0.3431980402955483,0.0337099931231621,10.180899148856168,0.3173793623884219,-0.2658849917997415,True,False,False,long-memory
tfarch,50.28865129127371,0.001,6.635741396918239e-13,0.0134093773275079,0.413474813112107,999,0.3919426933268521,0.9422467369715928,False,True,CDNS,US Stock,0.4382679608289626,0.0286299167156934,15.308041765581777,0.3986250889662259,-0.598921238687849,True,True,False,indeterminate
tfarch,41.13203566563425,0.001,7.114250345987856e-11,0.0154275884499953,0.4236753706895991,999,0.547759393970413,1.348450980795505,False,True,CE,US Stock,0.4189579109388398,0.0306569669742482,13.665993484964202,0.3930111243387187,-0.4279624879916355,True,True,False,indeterminate
