dgp,innov,alpha,lr,wald2,scaled,mu4,rej_lr,rej_wald,rej_scaled
search07,gauss,0.5611862056375969,7.644829121391467,16.554977025214544,7.290497262069901,3.0972037562279984,1,1,1
search07,gauss,0.7927138417581532,1.2804161996061794,1.7150183283590048,1.2498645520274443,3.0488879335431607,0,0,0
search07,gauss,0.7538752002003295,1.2859828044516917,1.7051539402982998,1.280397415272762,3.0087244618152247,0,0,0
search07,gauss,0.8205611650015427,0.8308514915833598,1.340011172401089,0.8626269864548715,2.92632853975019,0,0,0
search07,gauss,0.5583715714445621,6.63255557694356,11.552735827403648,6.236894898974816,3.1268774556498555,1,1,1
search07,gauss,0.9310820275024732,0.10051287390683683,0.11909231600013713,0.1026644832975079,2.9580846399540923,0,0,0
search07,gauss,0.8845369285129987,0.3189126467519827,0.47834271469228884,0.32971934486268656,2.934449110863032,0,0,0
search07,gauss,0.850237850653403,0.36103278891056334,0.2780820700174667,0.353739883941174,3.0412331506876513,0,0,0
search07,gauss,0.7914133270927051,1.1203379651933574,1.5487649049896544,1.1328635310150674,2.9778868937364646,0,0,0
search07,gauss,0.7505786113884207,1.3754762772207414,1.8746012387245534,1.3770855195586358,2.997662828756764,0,0,0
search07,gauss,1.1386011775882048,0.33420622666480426,0.21189007835981422,0.3146014039124244,3.1246327734623667,0,0,0
search07,gauss,0.7531081480259432,1.0428911382732906,1.309798882548097,1.101307584518147,2.893914384925597,0,0,0
search07,gauss,0.7632655547669841,1.2106457383435725,1.593889311707589,1.1746734016115021,3.0612465331771723,0,0,0
search07,gauss,1.6763168216533784,3.0738829428566135,1.2795096343064318,3.1409410692092594,2.9573006147679632,0,0,0
search07,gauss,0.5687146344210045,6.087847634863692,13.616617281806,6.647822395499514,2.831531371531551,1,1,1
search07,gauss,0.5868061190993172,4.015999735550963,5.452017282344592,4.113865302982108,2.9524215985583178,1,1,1
search07,gauss,0.583993655925296,7.951418680125357,22.363668840078745,7.926316954773638,3.006333767749876,1,1,1
search07,gauss,0.7141880205319152,2.5949284320264496,4.665289770373291,2.556201020283901,3.030300756032284,0,1,0
search07,gauss,0.7072027709750238,2.8628087305361873,3.7245761500392573,2.751541633217036,3.080876186626375,0,0,0
search07,gauss,0.4929531709850753,6.376378017910383,13.410310705775393,6.363604677489828,3.0040144984070865,1,1,1
search07,gauss,0.6474995765945402,4.163833088729348,7.184293936835935,4.1085431921097015,3.02691459918242,1,1,1
search07,gauss,0.47627718009170505,7.569970026576414,13.548955334827571,7.2430076654607,3.0902835883150805,1,1,1
search07,gauss,0.47494970666694614,10.818195457121249,30.187011592081603,10.531696470286372,3.0544069965637903,1,1,1
search07,gauss,0.6520339773034365,4.0565527851958905,6.607949315921948,3.862395171416738,3.1005374153406136,1,1,1
search07,gauss,0.5004643682144404,7.539404093166013,22.546419767327148,7.399449073396637,3.037828497333013,1,1,1
search07,gauss,0.7173713292856383,2.1779981499372525,3.8358223948846146,2.418398149199171,2.8011907184583937,0,0,0
search07,gauss,0.9551451139310507,0.052391861725936906,0.07426816342803548,0.05704288524624313,2.8369288825336008,0,0,0
search07,gauss,1.0744618094607394,0.08285097992143164,0.07572252318891837,0.08148431456515556,3.033544256058834,0,0,0
search07,gauss,0.6709876678698597,4.732503001765053,9.847069810283292,4.495026185809576,3.1056620389465905,1,1,1
search07,gauss,0.7917953015996848,0.9761060854423249,1.4264229432325464,0.9745935198186924,3.0031039927782692,0,0,0
search07,gauss,0.7172012417501579,3.0362383161864273,5.889149271433527,3.1746790252777206,2.9127844371106573,0,1,0
search07,gauss,0.8232364949818821,0.746739642672253,0.9936982602852593,0.7621818216019579,2.9594790153949133,0,0,0
search07,gauss,0.5310155076707206,10.204234438033211,24.519015056237322,10.417028388558908,2.9591449802019527,1,1,1
search07,gauss,0.7107186979608974,1.945952275444256,2.170936453160569,1.8305240744829432,3.1261149225736538,0,0,0
search07,gauss,0.7801312127418876,1.1682714922789614,1.5711537845596437,1.029548984188657,3.26948209404456,0,0,0
search07,gauss,0.5177094533489105,8.632166933143935,20.15898101942152,8.752662661324411,2.972466497832045,1,1,1
search07,gauss,0.7373865691655688,1.3923202569336581,1.8772754292148193,1.4402432920967854,2.9334514725031515,0,0,0
search07,gauss,0.5335046765697485,4.182449788569215,6.709597743665895,4.2664211807047305,2.960636145106684,1,1,1
search07,gauss,0.6797600275259154,2.5933309411437904,3.720298972804292,2.8010705678699295,2.8516712651876426,0,0,0
search07,gauss,0.6372861908473414,4.1709382340698085,6.08898636507199,4.3139044625389715,2.9337184076695944,1,1,1
search07,gauss,0.605350807866771,6.356197491941884,12.346051182321697,6.302556150660297,3.0170220907198004,1,1,1
search07,gauss,0.5604406672135117,5.190170085198304,10.117783510693826,4.975493763078523,3.0862934745141564,1,1,1
search07,gauss,0.6092095249284344,4.4830010924652015,5.943200075432532,4.207462412841444,3.1309761811693413,1,1,1
search07,gauss,0.654515200574162,3.4010753899594874,6.259582012068223,3.2417916088555208,3.098268982292912,0,1,0
search07,gauss,0.7295146543225522,1.9384708194746736,3.065330118235556,1.8952541565670633,3.0456051371873945,0,0,0
search07,gauss,0.8466033869890006,0.3738864810660516,0.485035651917064,0.3899753051389718,2.9174879852087723,0,0,0
search07,gauss,0.5678958998385542,4.850901087516036,10.373823058205874,5.232090879613611,2.854287778684102,1,1,1
search07,gauss,0.9181123236780011,0.20965058743627196,0.28398542446694297,0.21376142212526122,2.961538104975926,0,0,0
search07,gauss,0.6356103262246381,4.972697638755562,8.716466354754855,5.017209062180227,2.982256500427621,1,1,1
search07,gauss,0.39757992468648423,10.357248408795158,20.48190418485167,10.960375096481997,2.889944152024427,1,1,1
search07,gauss,0.6778100030534046,3.5884319061452175,5.5474235664142775,3.7545314211474743,2.911520508755528,0,1,0
search07,gauss,0.6050883437843817,5.01811663446631,7.582378492868469,5.245238671200511,2.9133987789797873,1,1,1
search07,gauss,0.5741036100295118,4.890853998173611,9.018932064195521,5.128751425590064,2.907229885921374,1,1,1
search07,gauss,0.6172263688745161,5.427672632476174,8.51970643578898,5.265424896127921,3.0616275949420784,1,1,1
search07,gauss,0.8748997490256776,0.37591669095309044,0.36143376618944034,0.3842943495386794,2.9563997826372113,0,0,0
search07,gauss,0.539406979980381,8.302159880283398,21.657881426881936,8.223413072763021,3.0191518550323577,1,1,1
search07,gauss,0.7754073528889949,2.035132424753556,2.916912648353786,2.0760758626451734,2.9605568961825406,0,0,0
search07,gauss,1.1839321485230037,0.5543477620335011,0.5013882011473944,0.5662964621587918,2.957800548215538,0,0,0
search07,gauss,0.6564200930293177,4.175187949945212,8.559027948022,4.114061524317892,3.029715853915167,1,1,1
search07,gauss,0.7352079305381116,1.824997690603368,2.8505250193521587,1.7719107412001642,3.0599205684223647,0,0,0
search07,gauss,0.46442745763731164,13.553081448108628,28.477079033653652,13.139826091009407,3.062901191269492,1,1,1
search07,gauss,0.6314906654865436,3.6562414236928475,4.287410919224885,3.792357660616074,2.928215506497816,0,1,0
search07,gauss,0.9695976201950296,0.015249779424607368,0.012516481373855524,0.014645140375673318,3.082571970418037,0,0,0
search07,gauss,0.9782206620403784,0.008976540700530222,0.008052093293302644,0.00917145224999873,2.957496033527616,0,0,0
search07,gauss,0.7091607176890815,2.953502810001112,5.267255727506808,2.799589086255637,3.1099545104680555,0,1,0
search07,gauss,0.6393646753316188,3.2366197494444577,5.185328725165903,3.288634860591699,2.9683667458673826,0,1,0
search07,gauss,0.7198344317314557,2.289237132047589,3.4754666065538102,2.3549216424290926,2.944215120199286,0,0,0
search07,gauss,0.9479746185255342,0.05714479689277141,0.0605079171233914,0.05881886369914272,2.943077213632207,0,0,0
search07,gauss,0.38355527347009355,13.55586785426749,28.092522256753313,13.81963768813073,2.9618268090935866,1,1,1
search07,gauss,0.5196746719737178,11.095459309712567,31.082573323715074,11.880705254435828,2.8678115603566416,1,1,1
search07,gauss,0.7720080187824605,1.1799648333702066,1.7801020925038358,1.2241430911710773,2.9278217422138004,0,0,0
search07,gauss,0.6173314501192684,5.76747429497982,2.35380715176236,5.834893963273423,2.9768908676942676,1,0,1
search07,gauss,0.592269292932104,5.276587403279336,11.883839629877182,5.489580282530071,2.922401033125043,1,1,1
search07,gauss,0.7164519452586731,2.725831749545705,4.27837294517533,2.4190222639120633,3.253664044528029,0,1,0
search07,gauss,0.8798787868588676,0.3053227225586852,0.3993046602226869,0.30824728934477785,2.9810245417417347,0,0,0
search07,gauss,0.7664297262800294,1.2213853371815446,1.731853605674341,1.20404457044145,3.0288041940735413,0,0,0
search07,gauss,0.9965423129751045,0.0001869058002625934,0.00014089273886288604,0.0001829896724697984,3.0428016263425066,0,0,0
search07,gauss,0.6789541224699682,3.541412991626885,4.981263399976071,3.4178295206140725,3.0723169311210166,0,1,0
search07,gauss,0.6741686659113257,2.0882657305451175,2.81829067051409,2.3077494201222573,2.809785509931566,0,0,0
search07,gauss,0.6566689588326039,4.222115468572042,9.490338666474932,4.2073816223513845,3.007003807851603,1,1,1
search07,gauss,0.7852138810907391,1.2579820053521757,1.8937311221889908,1.2296072413204724,3.046152564946237,0,0,0
search07,gauss,0.4658340864588165,11.060227402075839,21.58700939615299,10.959857371501297,3.018315937365304,1,1,1
search07,gauss,0.6095575207380713,5.794581974727407,13.40974527090159,5.953991452606117,2.9464529033514366,1,1,1
search07,gauss,0.8412742090382634,0.5171720291789939,0.6308357935473049,0.5171152419316128,3.000219630916965,0,0,0
search07,gauss,0.6830663869758342,2.70655381966705,5.164555485635632,2.9366016438488702,2.843323778924058,0,1,0
search07,gauss,0.9175613564064604,0.130896369007246,0.1310456690831996,0.12950942428595413,3.021418436981536,0,0,0
search07,gauss,0.8451662979911672,0.5961668067176333,0.9444938461551121,0.5996603875431995,2.9883481353841654,0,0,0
search07,gauss,0.7751009441491534,1.2407269051359435,1.6964985102564747,1.269373812170241,2.9548645060113223,0,0,0
search07,gauss,0.4645322752754215,12.449929376611067,31.024349089310366,12.599953034664802,2.9761866321817245,1,1,1
search07,gauss,0.5789588318434913,7.926799232637222,11.679673186657176,7.195525567248387,3.203257888129075,1,1,1
search07,gauss,0.7480049075552673,1.8621719974357802,2.915544950728715,1.8915616541980396,2.968925510096873,0,0,0
search07,gauss,0.9245566916769831,0.06688013034465712,0.054533919524286205,0.06934170032294835,2.9290017416121366,0,0,0
search07,gauss,0.9450498039413655,0.06449668608314596,0.07304300908726374,0.06201550817945518,3.0800179818412827,0,0,0
search07,gauss,0.5954634871873,4.710779468873909,7.014277202934937,4.893300900216441,2.925399465487823,1,1,1
search07,gauss,0.6938209630089732,2.4545164399502255,3.8510814259884754,2.422585255621057,3.0263612471470958,0,1,0
search07,gauss,0.47235609729035155,13.019161284605275,33.92849294126988,12.44555231458067,3.09217894964012,1,1,1
search07,gauss,0.8288468767397076,0.9037911281698143,1.3125393206902387,0.8624177329104835,3.0959474595210468,0,0,0
search07,gauss,0.5272567851505959,6.9224875169906,19.2685228482993,7.131268379244493,2.941446359567241,1,1,1
search07,gauss,0.7144116621276811,2.555570177035804,4.404627094983482,2.416631681387452,3.1149852472086965,0,1,0
search07,gauss,0.7947065807537692,0.9169071342423649,1.2446938163949213,0.9707539432837772,2.889061879348614,0,0,0
search07,gauss,0.8992160485079757,0.2217443811919111,0.22687850029366244,0.22521587891213932,2.9691718209480022,0,0,0
search07,gauss,0.6669275152177669,2.7801410004506693,4.634497195848016,2.9029553450392465,2.9153866801303367,0,1,0
search07,gauss,0.5847006854479088,7.136221820664332,18.46393596858439,6.66012591159574,3.1429690415430964,1,1,1
search07,gauss,0.7486327847246325,1.3738874644911903,1.5364847568790172,1.335526600884365,3.057446798261335,0,0,0
search07,gauss,0.7696105652572456,1.4175458429510286,2.4577397617759407,1.4606634904270979,2.9409615592384504,0,0,0
search07,gauss,0.5941462863665081,5.926003046873461,12.09892885279953,6.011191214580002,2.9716568098848963,1,1,1
search07,gauss,0.5052253271525099,9.127663238177433,27.984954020496648,9.132027834997466,2.999044112239057,1,1,1
search07,gauss,0.8947052799412288,0.27837411396762946,0.3532337322125403,0.27536958512341847,3.021821791559619,0,0,0
search07,gauss,1.110785839396464,0.22200899847302935,0.21426716210455848,0.22668164140913113,2.9587735212516106,0,0,0
search07,gauss,0.7006672457194281,2.1079250242101466,3.5120399683779797,2.081591550172189,3.025301288368296,0,0,0
search07,gauss,0.7360051420913695,1.3007675716432914,1.7362277386122051,1.2778777609823295,3.0358247265268408,0,0,0
search07,gauss,0.7376233152577034,1.8245200598851739,2.9256489952421703,1.8433094642320456,2.97961340218616,0,0,0
search07,gauss,0.518285644503962,10.21121521138761,31.71664258412594,10.862022447158049,2.8801683132332845,1,1,1
search07,gauss,0.6049110032530902,6.114484123787179,12.912761850632995,6.157231058683929,2.9861148836256644,1,1,1
search07,gauss,0.55620533018356,10.276501466530817,25.325971379729506,9.974143827587946,3.0606282893387933,1,1,1
search07,gauss,0.6300827850724794,5.7165557675212995,12.416470015917065,5.647144257034433,3.024582871386862,1,1,1
search07,gauss,0.5006984353052086,6.78484159505274,15.781700316535039,6.991960985633839,2.9407549924816054,1,1,1
search07,gauss,0.6601799930411323,3.7911604334206004,7.016703023812804,3.9187881748042526,2.9348636692311,0,1,1
search07,gauss,0.7744048058724402,1.6534052304898523,2.71343961785523,1.618857654937852,3.0426814247029355,0,0,0
search07,gauss,0.8092089129775613,0.5809203847317121,0.5472741634525489,0.5994779105081801,2.938087707816501,0,0,0
search07,gauss,0.7087280463945621,2.3919500113169647,3.9952223278081007,2.4658727684537594,2.940043332257448,0,1,0
search07,gauss,0.4960181089205774,7.820938273703689,13.567755926685988,7.730248360531452,3.0234636479819392,1,1,1
search07,gauss,0.7610454811932887,1.3933611099199084,1.7200458280844853,1.2855359258099226,3.167751335369415,0,0,0
search07,gauss,0.5611023377733639,6.961425237749154,13.538956885698987,6.842962527964304,3.0346232232898376,1,1,1
search07,gauss,0.8180060431385815,0.6813821609016486,0.8250422734836488,0.6918578736356837,2.9697171539611578,0,0,0
search07,gauss,0.6313613776411564,3.4775559529930433,5.509644683506952,3.822310740780654,2.8196092305581626,0,1,0
search07,gauss,1.3359740910883249,0.9863591080269316,0.6032142925651538,0.9880536183991827,2.996570003204894,0,0,0
search07,gauss,0.6605152183086507,4.416916529414834,8.62924013190893,4.558437731164274,2.937908024592762,1,1,1
search07,gauss,0.5606635584295416,6.710899174481995,10.11991943828552,6.732958717830488,2.9934472958255114,1,1,1
search07,gauss,0.588959970020586,5.858896114351637,10.248354044435123,5.863766616274783,2.9983387804318036,1,1,1
search07,gauss,0.6706624583037556,2.642855792863145,4.098357862490012,2.6448697762383317,2.9984770642446894,0,1,0
search07,gauss,1.0031343910062733,0.00019604682822205177,0.0002553686939405274,0.00018086830580650313,3.1678405992455856,0,0,0
search07,gauss,0.8454510086881258,0.6211855238242379,0.9245027522963495,0.6156684354341859,3.0179222713802476,0,0,0
search07,gauss,1.0651178952189047,0.08004916996060274,0.07714868615159547,0.07587355356888317,3.1100677692110112,0,0,0
search07,gauss,0.8587781334124923,0.4303244945735969,0.7665181843314574,0.46545909530834767,2.849032488186849,0,0,0
search07,gauss,0.592495063183279,5.891360344278837,10.62003041225784,5.715154043248233,3.0616628352262074,1,1,1
search07,gauss,0.9951206403702357,0.0005485704018610704,0.0006937320433376606,0.0005567295348502633,2.9706890600248563,0,0,0
search07,gauss,0.5996507818739529,4.305524226281591,6.203132182395998,4.2829057024568264,3.01056223293069,1,1,1
search07,gauss,0.7359014188903225,1.5330167154501027,2.6561690838060286,1.6654068378164206,2.8410116743126865,0,0,0
search07,gauss,0.7547662521908206,1.6801132853794343,2.584224989945721,1.7242139887015586,2.948845440750269,0,0,0
search07,gauss,0.912373241197564,0.13902749537390946,0.16249400378277293,0.1396237323290593,2.991459375205002,0,0,0
search07,gauss,0.6089345770029561,3.7783592214287864,5.673433871966223,3.8070172483992373,2.9849446298240436,0,1,0
search07,gauss,0.8535047064796089,0.357094554434525,0.4619520970115902,0.3607120908572954,2.979942250262958,0,0,0
search07,gauss,0.7331027831525331,2.2755876054102373,3.4722964595003485,2.278620080908723,2.997338322852596,0,0,0
search07,gauss,0.5100616190432371,9.901395042945296,22.253661695504917,10.12652496352097,2.9555365890299656,1,1,1
search07,gauss,0.8053215143395143,0.9927492161441194,1.3278105829864821,0.9928189574478407,2.9998595085172415,0,0,0
search07,gauss,0.7664687474134186,1.4417166325745825,2.480588599701777,1.5244355517626678,2.8914760035707125,0,0,0
search07,gauss,0.546596196961539,6.961950459543523,14.669528175442048,7.315353383539076,2.903380491558815,1,1,1
search07,gauss,0.8653164744523836,0.5237602005867075,0.6346292705361802,0.5271761439774855,2.9870405995043514,0,0,0
search07,gauss,0.5833476969319038,7.274166914332,11.496569968204977,7.166707323553969,3.029988552881141,1,1,1
search07,gauss,0.7068030106277783,0.900046410230857,0.9481975680715551,0.9458311769358733,2.9031861756696555,0,0,0
search07,gauss,0.7397898619965932,1.8185851314877084,3.0490726826245367,1.8255309765540815,2.9923903289995284,0,0,0
search07,gauss,0.7039687839040445,1.5227787586326826,1.4390666641427186,1.5940546075537518,2.910572889305907,0,0,0
search07,gauss,0.6213083220003053,5.907829768215947,12.978458498591788,6.009201045886686,2.966261312644839,1,1,1
search07,gauss,1.2892775601560293,1.0249547013590359,0.6480142527004021,1.002268521786008,3.0452696639271917,0,0,0
search07,gauss,0.9102508009883279,0.2003084499287695,0.24094838241333758,0.18200001864447482,3.2011915319641697,0,0,0
search07,gauss,0.7483736451899857,1.42730093297655,1.121470242323977,1.303632508648261,3.189728966572828,0,0,0
search07,gauss,0.6762832239787662,3.1567646059737626,3.260291443981779,3.147421618045334,3.0059369153944053,0,0,0
search07,gauss,0.6672651596590875,3.9364560055607853,8.661413001578351,3.9812201999412964,2.9775123242963697,1,1,1
search07,gauss,0.49268723690350336,8.730878892895731,22.017555769945922,8.786863293148091,2.987257250196207,1,1,1
search07,gauss,0.7019117266066563,1.7395928997884766,2.080408284670314,1.727260101449593,3.0142801866708244,0,0,0
search07,gauss,0.5979992270930656,4.074792477664715,6.630010359411121,4.1517379321161805,2.962933375993583,1,1,1
search07,gauss,0.8305456672019675,0.514306831483168,0.5927895983860445,0.5462698057154649,2.8829773350169554,0,0,0
search07,gauss,0.6897613199719522,2.011674935813062,1.6742089989518605,1.9101745094918072,3.106273459117888,0,0,0
search07,gauss,0.5494018718512671,7.963891726620773,18.172474427217544,7.778379922944295,3.0476993424117182,1,1,1
search07,gauss,0.7660646647168773,1.2833303304737456,1.5817419478729273,1.2978747644363455,2.9775873075567247,0,0,0
search07,gauss,0.8386206891508543,0.3645046418301945,0.29641324478527514,0.3869062654257639,2.884201288025574,0,0,0
search07,gauss,0.9223644240893718,0.14837092474178348,0.1763088198546411,0.13580465518579588,3.185063899890553,0,0,0
search07,gauss,1.0561947676286252,0.04429076406972854,0.03318896755625765,0.04717823740492559,2.8775929965159914,0,0,0
search07,gauss,0.7115651534653786,2.774365023370592,5.4279339919652525,2.7402763495773437,3.0248797343366527,0,1,0
search07,gauss,0.8076684453984537,1.102432377086643,1.9598148808020468,1.145000060393799,2.9256459719442884,0,0,0
search07,gauss,0.8342272791132623,0.8403164452347482,1.301776938388099,0.8890172364189279,2.8904390394491055,0,0,0
search07,gauss,0.7154540143835448,2.3249708345507543,4.0290299293088845,2.522940977159166,2.8430639920626866,0,1,0
search07,gauss,0.8040938305496045,0.6916381548782624,0.8615122189521254,0.6829569184064881,3.025422501003518,0,0,0
search07,gauss,0.7069789673177012,1.8936045469970395,3.2829829962620445,1.892580857327187,3.0010817922688897,0,0,0
search07,gauss,0.6669155958651948,4.163950389505942,6.878745076957062,4.217510632644244,2.9746010157158884,1,1,1
search07,gauss,0.7369084443748146,1.2727324740938002,1.2143587837278755,1.249128140225765,3.0377932945514603,0,0,0
search07,gauss,0.9267898073707781,0.12087948211637922,0.14462510630034633,0.1254252002541123,2.9275150746656426,0,0,0
search07,gauss,0.6849526401172196,3.8267359116208013,6.0868430100932285,3.6927633785048632,3.0725595005061934,0,1,0
search07,gauss,0.703933075042272,3.5679760574248576,4.442591682448082,3.3512226675634493,3.1293577964600017,0,1,0
search07,gauss,0.9046295668717199,0.24143654241518675,0.28398430518530365,0.24485542915105543,2.9720742419498527,0,0,0
search07,gauss,0.7742278850908435,1.0424482016807701,1.4816932656317179,1.0219394333940919,3.0401369545327435,0,0,0
search07,gauss,0.7753520970046125,1.5238284507026947,2.9921451747093544,1.533387327634027,2.9875323386869495,0,0,0
search07,gauss,0.8749485180620744,0.29789615439960926,0.3176242894763913,0.2975388168885201,3.002401955582307,0,0,0
search07,gauss,0.4684470453071494,13.62376317816188,26.810861987125573,13.334291043265399,3.0434177016171673,1,1,1
search07,gauss,0.6282734911658231,3.908341345283361,4.762839740183557,3.8780713213923548,3.015610864980244,1,1,1
search07,gauss,0.6688014067914695,3.205766790636517,2.742059344298739,2.9623501240001224,3.164340240989275,0,0,0
search07,gauss,0.8802405116155203,0.30494390441026553,0.35908277348822315,0.2968213750788072,3.0547300835682862,0,0,0
search07,gauss,0.857247569451147,0.2260572461693755,0.14608493250558838,0.23643291102381073,2.9122316363698597,0,0,0
search07,gauss,0.7045748909527151,1.6219112360053884,2.167721231549425,1.5879557860448426,3.0427662410489646,0,0,0
search07,gauss,0.9757259811874135,0.016537699058972066,0.021935667209086088,0.016988993763174025,2.946872109026233,0,0,0
search07,gauss,0.3938960254349671,16.432620609689025,46.86686425716505,17.78899261421294,2.847504349016345,1,1,1
search07,gauss,0.6219065164318532,4.96290842865659,8.471307684789608,5.197842664696512,2.909603175319029,1,1,1
search07,gauss,0.7200653657398044,2.501431093375686,4.415050129713074,2.489824914338162,3.0093228877024143,0,1,0
search07,gauss,0.6652496958441384,3.84658314413889,5.7310107154154535,3.6989402012503554,3.079829861990538,1,1,0
search07,gauss,0.6190420768248025,4.469546575325808,6.4531962884527765,4.099788606291014,3.1803790412351556,1,1,1
search07,gauss,0.643893517586814,3.677456877602964,5.161570145599484,3.629621523348845,3.026358315293427,0,1,0
search07,gauss,0.851203244963127,0.5430863949879949,0.7685829947579303,0.5808507803231368,2.86996871962836,0,0,0
search07,gauss,0.9649393491699161,0.02468579373430657,0.02267816208375684,0.02423627492718662,3.0370947110041,0,0,0
search07,gauss,0.8985479549354389,0.12759571765417377,0.07006219359518262,0.129945715015572,2.963831091142688,0,0,0
search07,gauss,0.8647447164885562,0.39841258341874664,0.5513428542782072,0.42450083511395575,2.8770873951840126,0,0,0
search07,gauss,0.6582590108577283,3.701680134668436,5.732887317706956,3.5913445822131598,3.06144526092079,0,1,0
search07,gauss,0.6548441053503175,2.0046578450716197,2.1148270991259275,1.9836856185711302,3.021144707915558,0,0,0
search07,gauss,0.7336661443637935,2.027127572762481,2.899305008465343,1.9941984195948605,3.033024951623731,0,0,0
search07,gauss,0.6499870372908482,4.669971247570402,10.856789176215306,4.418741480276757,3.1137110050067514,1,1,1
search07,gauss,0.6896970495775683,3.5555237809550135,5.889682134305428,3.549077004828331,3.0036329311073904,0,1,0
search07,gauss,0.6634196712446522,4.371722206678442,8.11491200430038,4.640924764316321,2.8839875364031946,1,1,1
search07,gauss,0.8946184364721566,0.20363077299543875,0.249807236157135,0.21627744714196354,2.8830513831779827,0,0,0
search07,gauss,0.5332194157931107,7.851750950870127,13.590242697966886,7.432342524020925,3.112860360106843,1,1,1
search07,gauss,0.7409598191731877,2.316018036086291,4.179438869892108,2.320488910024388,2.996146610381301,0,1,0
search07,gauss,1.0134139064957464,0.0024887839813345636,0.0017494602432049098,0.002552249711202219,2.9502668335397635,0,0,0
search07,gauss,0.82343426524902,0.7146745119827074,1.0223443076577483,0.7317604258456692,2.953301891549502,0,0,0
search07,gauss,0.9983572232362572,4.4320152255750145e-05,4.484960475447937e-05,4.645832266290242e-05,2.9079531810622328,0,0,0
search07,gauss,0.5445944466702906,6.599518778032234,9.77137276682002,6.563687479593761,3.0109180391509716,1,1,1
search07,gauss,0.7283600871905808,2.6292680551416083,4.603916487119575,2.6793891341741096,2.962587682100196,0,1,0
search07,gauss,0.5184770591905278,5.850706354147633,12.769141706407327,6.131344687252717,2.9084578188244605,1,1,1
search07,gauss,0.9745210966505433,0.011583604154452587,0.01482525116653556,0.011491152251364933,3.0160909717433553,0,0,0
search07,gauss,0.7403416498129421,1.4551815673858073,2.2369282782002715,1.4351609331636705,3.0279001939914894,0,0,0
search07,gauss,0.6457475674258855,2.5595467488985832,3.2208045668679333,2.648967786231899,2.9324861270128806,0,0,0
search07,gauss,0.673477277048003,1.9799557478204974,2.6874447773032557,2.0167776736359375,2.9634843976142835,0,0,0
search07,gauss,0.7874000654499617,1.4279723911756719,1.6973142045952758,1.4870419697686055,2.92055425496548,0,0,0
search07,gauss,0.6696764403612185,4.349378141096736,9.227521601770603,4.541176697237582,2.915529137521771,1,1,1
search07,gauss,0.6735940791971852,2.2854287923984344,3.370598726226597,2.4829231435133754,2.8409178700267916,0,0,0
search07,gauss,0.7726366671346021,1.5006889371674106,2.21148010494794,1.461855476425584,3.0531290012837373,0,0,0
search07,gauss,0.6920934881341153,3.453396844268468,5.04081302858876,3.28347518417758,3.103501108161077,0,1,0
search07,gauss,1.205922833320044,0.40256795565335324,0.2707725134728195,0.4077982001902662,2.974348859144191,0,0,0
search07,gauss,0.8038588040508774,1.3591663320205498,2.4041492341713186,1.4460038057829698,2.8798931601491877,0,0,0
search07,gauss,0.47429299285928994,8.464457757086848,26.684322262040773,9.10551309254558,2.8591940225787944,1,1,1
search07,gauss,0.7669128052004226,1.453256271375949,2.109545347253526,1.4174055824173055,3.0505863521399457,0,0,0
search07,gauss,0.48187700436246167,6.262446525715291,13.461716709814858,6.051872817036179,3.0695896014491058,1,1,1
search07,gauss,0.587222222723021,6.783571934987549,14.341068240140867,6.291525914149317,3.156415479345526,1,1,1
search07,gauss,0.5609145604696971,4.998610409336322,11.717714529453199,4.982714552953298,3.0063804001670547,1,1,1
search07,gauss,0.5330048792128625,6.280115256078261,12.105262728978806,6.431499492282036,2.952924124028793,1,1,1
search07,gauss,0.9062663959847248,0.17546617714188528,0.17828063010283382,0.17649660646410367,2.988323522555342,0,0,0
search07,gauss,0.6331464986611341,4.077947542529728,7.862561723836917,4.198352209103658,2.9426419411345024,1,1,1
search07,gauss,0.634614393017212,4.080761611237847,7.07032557146252,3.968879607125011,3.0563796412025113,1,1,1
search07,gauss,0.7711509532062015,1.0042380080052808,1.5188415622738345,1.0531126260756636,2.9071806436268646,0,0,0
search07,gauss,0.8152199610911244,0.47225028767081767,0.3891797239673103,0.5023266809916982,2.8802516590936262,0,0,0
search07,gauss,0.6677725867929789,3.5110734219813367,4.011519751684832,3.5474919948340644,2.9794679887053945,0,1,0
search07,gauss,0.8975517830428676,0.17615110062604344,0.18797949491822197,0.1802329815911934,2.954704395065621,0,0,0
search07,gauss,0.5741328201231505,4.49719817874643,8.32424460149647,4.686363638307777,2.9192698330044,1,1,1
search07,gauss,0.7035975014800285,2.304869063247679,2.684458731810531,2.5398120954217407,2.8149917999071117,0,0,0
search07,gauss,0.769989025714457,1.1561588507370288,1.4551512922964258,1.1721004948265388,2.9727981616595613,0,0,0
search07,gauss,0.6230209644364021,4.658670146101599,7.301773493974924,4.332000815684173,3.15081683698429,1,1,1
search07,gauss,0.7720437011020482,1.7210067562816675,3.386448814894009,1.8127750304479724,2.898753819282664,0,0,0
search07,gauss,0.5767087802250727,7.111602799515367,17.330288915531586,7.276146838305438,2.9547716552602195,1,1,1
search07,gauss,0.8959798441946194,0.26105964651833347,0.3403064859292648,0.25032093720234166,3.085799529484115,0,0,0
search07,gauss,0.8411107910718552,0.8983503470602159,1.658016477786111,0.8678268322695132,3.070344713151767,0,0,0
